Date,Open,High,Low,Close,Adj Close,Volume
2021-02-26,179.440002,179.449997,174.610001,175.059998,173.781174,3363300
2021-03-01,175.699997,177.500000,175.699997,176.410004,175.121323,1840000
2021-03-02,177.000000,177.789993,174.789993,177.110001,175.816208,2272400
2021-03-03,177.429993,180.020004,176.800003,178.059998,176.759262,2267800
2021-03-04,179.289993,180.179993,174.070007,177.630005,176.332413,3535700
2021-03-05,178.449997,181.559998,176.949997,180.800003,179.479248,2262800
2021-03-08,180.990005,185.699997,180.929993,183.770004,182.427567,2574900
2021-03-09,183.500000,184.149994,181.020004,181.179993,179.856461,2842100
2021-03-10,182.369995,185.380005,181.410004,184.509995,183.162140,2370700
2021-03-11,183.130005,185.070007,182.100006,184.570007,183.221725,2377300
2021-03-12,185.610001,186.210007,184.270004,184.919998,183.569153,2691600
2021-03-15,186.029999,189.630005,185.710007,189.479996,188.095840,3300000
2021-03-16,188.000000,188.460007,185.979996,186.850006,185.485062,2264000
2021-03-17,187.330002,189.990005,187.050003,188.300003,186.924469,2585100
2021-03-18,188.600006,192.089996,188.600006,191.000000,189.604736,3050500
2021-03-19,190.600006,191.000000,188.690002,188.710007,187.331482,6678900
2021-03-22,188.259995,189.759995,187.009995,189.470001,188.085922,2605300
2021-03-23,188.770004,191.710007,187.899994,188.330002,186.954239,2768700
2021-03-24,188.429993,192.740005,188.080002,190.690002,189.297012,2829200
2021-03-25,191.639999,193.360001,190.169998,193.100006,191.689407,2221000
2021-03-26,193.009995,194.949997,192.210007,194.880005,193.456406,2677600
2021-03-29,193.619995,196.720001,193.509995,195.740005,194.310120,2601800
2021-03-30,194.979996,196.630005,193.880005,194.639999,193.218155,1876700
2021-03-31,193.940002,194.429993,192.050003,192.679993,191.272461,2426900
2021-04-01,193.250000,193.919998,190.839996,192.699997,191.292313,1902100
2021-04-05,193.889999,195.949997,193.710007,194.970001,193.545746,1963000
2021-04-06,195.000000,195.610001,193.990005,194.839996,193.416687,1472700
2021-04-07,194.160004,195.350006,193.919998,194.949997,193.525879,1501500
2021-04-08,194.419998,196.669998,194.029999,195.720001,194.290268,2391800
2021-04-09,196.059998,198.960007,196.059998,198.000000,196.553604,2159600
2021-04-12,198.199997,199.289993,197.059998,197.830002,196.384842,1682100
2021-04-13,196.009995,197.330002,195.369995,196.470001,195.034790,2259700
2021-04-14,195.550003,197.389999,195.020004,196.750000,195.312729,1575000
2021-04-15,197.279999,197.809998,195.910004,197.479996,196.037399,1461600
2021-04-16,198.720001,199.669998,197.979996,198.580002,197.129364,2769500
2021-04-19,198.110001,198.690002,196.669998,198.589996,197.139297,2200500
2021-04-20,198.940002,199.350006,197.440002,198.300003,196.851410,1653100
2021-04-21,198.300003,201.500000,198.119995,200.880005,199.412567,2649000
2021-04-22,200.669998,202.169998,200.179993,200.899994,199.432419,2215800
2021-04-23,201.000000,203.160004,200.990005,202.199997,200.722916,1864100
2021-04-26,202.979996,202.990005,199.580002,199.630005,198.171707,2578900
2021-04-27,191.509995,195.860001,188.630005,194.449997,193.029541,5225000
2021-04-28,195.000000,197.309998,194.809998,195.929993,194.498718,2516900
2021-04-29,196.809998,199.410004,196.270004,199.050003,197.595932,1887000
2021-04-30,197.660004,198.990005,196.130005,197.139999,195.699890,2507100
2021-05-03,197.990005,199.470001,196.660004,198.610001,197.159149,1779800
2021-05-04,198.490005,199.559998,197.539993,199.380005,197.923523,1879000
2021-05-05,200.000000,201.720001,197.880005,201.440002,199.968475,2018500
2021-05-06,201.279999,202.509995,200.460007,202.410004,200.931396,1840600
2021-05-07,202.309998,203.869995,201.240005,203.070007,201.586578,1843600
2021-05-10,205.000000,208.949997,204.059998,207.330002,205.815445,3212700
2021-05-11,206.600006,206.910004,202.399994,203.720001,202.231827,2552500
2021-05-12,203.589996,203.699997,198.770004,198.869995,197.417252,2230600
2021-05-13,198.639999,204.039993,198.389999,203.410004,201.924088,1684300
2021-05-14,204.000000,205.119995,203.009995,204.380005,202.887009,1475400
2021-05-17,204.600006,205.350006,203.690002,205.110001,203.611664,1532700
2021-05-18,204.990005,205.179993,202.809998,203.029999,201.546860,1771800
2021-05-19,201.910004,202.699997,199.330002,202.600006,201.120010,2220200
2021-05-20,201.089996,202.190002,200.500000,201.649994,201.649994,1412500
2021-05-21,201.710007,203.759995,201.080002,201.860001,201.860001,1537200
2021-05-24,202.800003,203.520004,201.919998,202.610001,202.610001,1529200
2021-05-25,202.850006,203.000000,201.369995,201.710007,201.710007,1519400
2021-05-26,201.199997,201.789993,200.300003,201.580002,201.580002,1847300
2021-05-27,203.000000,203.979996,202.619995,203.240005,203.240005,2457600
2021-05-28,203.880005,204.389999,202.800003,203.039993,203.039993,1741200
2021-06-01,204.979996,205.089996,202.550003,203.199997,203.199997,1567300
2021-06-02,203.729996,203.970001,202.360001,203.289993,203.289993,1877400
2021-06-03,202.500000,204.669998,201.809998,203.669998,203.669998,1902100
2021-06-04,204.110001,206.119995,203.770004,206.050003,206.050003,1868600
2021-06-07,206.350006,206.809998,203.309998,203.729996,203.729996,1531100
2021-06-08,202.000000,204.039993,201.139999,203.589996,203.589996,1701400
2021-06-09,203.559998,203.570007,201.940002,202.740005,202.740005,1707600
2021-06-10,204.149994,204.970001,202.779999,203.130005,203.130005,1953100
2021-06-11,203.759995,204.899994,201.520004,202.809998,202.809998,1696300
2021-06-14,202.289993,203.589996,200.419998,201.360001,201.360001,1745900
2021-06-15,201.800003,201.860001,199.529999,200.610001,200.610001,1709900
2021-06-16,200.570007,200.990005,196.809998,196.910004,196.910004,2219700
2021-06-17,196.800003,197.500000,193.000000,195.139999,195.139999,2584900
2021-06-18,193.039993,193.570007,191.529999,191.600006,191.600006,5054600
2021-06-21,193.589996,196.630005,193.589996,195.210007,195.210007,2528400
2021-06-22,194.750000,196.050003,194.100006,195.139999,195.139999,1772600
2021-06-23,194.800003,195.419998,192.279999,192.360001,192.360001,2976500
2021-06-24,193.300003,193.740005,191.639999,193.259995,193.259995,2191800
2021-06-25,193.419998,195.330002,193.300003,194.750000,194.750000,6175500
2021-06-28,195.759995,196.919998,194.389999,196.500000,196.500000,2100500
2021-06-29,196.199997,197.830002,195.720001,196.029999,196.029999,1858000
2021-06-30,195.899994,198.979996,195.539993,198.630005,198.630005,2592000
2021-07-01,199.449997,199.669998,197.750000,199.089996,199.089996,1857900
2021-07-02,198.729996,200.289993,197.940002,199.889999,199.889999,1612900
2021-07-06,196.410004,197.779999,194.759995,196.889999,196.889999,2546400
2021-07-07,196.130005,200.059998,196.130005,199.860001,199.860001,1695000
2021-07-08,198.500000,199.550003,197.320007,198.270004,198.270004,2167100
2021-07-09,199.699997,201.899994,199.250000,201.000000,201.000000,2446100
2021-07-12,198.100006,201.460007,197.899994,199.979996,199.979996,2164000
2021-07-13,200.089996,201.130005,199.149994,199.600006,199.600006,1688300
2021-07-14,200.580002,203.179993,200.009995,202.830002,202.830002,2457700
2021-07-15,201.429993,202.770004,200.529999,202.589996,202.589996,2138700
2021-07-16,203.119995,203.210007,198.910004,199.369995,199.369995,2474100
2021-07-19,197.789993,198.539993,195.110001,197.559998,197.559998,3146300
2021-07-20,198.339996,202.220001,198.070007,200.820007,200.820007,2783300
2021-07-21,201.130005,202.880005,199.960007,200.770004,200.770004,1999100
2021-07-22,201.509995,201.649994,198.679993,199.070007,199.070007,1700500
2021-07-23,200.509995,201.039993,198.940002,200.490005,200.490005,1570700
