Date,Open,High,Low,Close,Adj Close,Volume
2020-09-25,52.580002,52.900002,52.000000,52.160000,51.440998,1911100
2020-09-28,52.799999,53.639999,52.709999,53.290001,52.555424,1719800
2020-09-29,53.320000,54.459999,53.220001,53.730000,52.989357,916700
2020-09-30,53.709999,54.020000,52.720001,52.799999,52.072178,1353600
2020-10-01,53.320000,54.070000,52.950001,53.590000,52.851284,959800
2020-10-02,52.810001,54.189999,52.590000,53.529999,52.792110,704400
2020-10-05,54.049999,55.220001,53.959999,55.209999,54.448952,825900
2020-10-06,55.000000,55.209999,53.380001,53.599998,52.861145,1246600
2020-10-07,53.900002,54.470001,53.820000,54.080002,53.334530,1352100
2020-10-08,54.459999,57.009998,54.150002,56.750000,55.967724,2232600
2020-10-09,56.939999,57.630001,56.509998,57.189999,56.401657,1684000
2020-10-12,57.200001,58.049999,56.360001,56.490002,55.711308,1266800
2020-10-13,56.049999,56.549999,55.080002,55.200001,54.439091,1406000
2020-10-14,55.570000,56.070000,55.169998,55.570000,54.803989,1005000
2020-10-15,55.000000,55.889999,54.810001,55.830002,55.060410,893200
2020-10-16,56.180000,56.549999,55.200001,55.369999,54.606747,1155200
2020-10-19,55.400002,55.520000,54.709999,54.959999,54.202400,835200
2020-10-20,55.410000,55.939999,55.049999,55.130001,54.370060,585500
2020-10-21,55.290001,55.380001,54.230000,54.810001,54.054470,1682500
2020-10-22,55.040001,55.119999,54.570000,54.910000,54.153091,1118900
2020-10-23,55.000000,55.000000,54.450001,54.930000,54.172813,774000
2020-10-26,54.380001,54.389999,53.270000,53.930000,53.186600,817200
2020-10-27,54.029999,54.080002,53.000000,53.029999,52.299004,764800
2020-10-28,52.259998,53.360001,51.439999,51.459999,50.750648,1270500
2020-10-29,53.009998,55.000000,52.340000,53.380001,52.911510,1686900
2020-10-30,53.310001,53.770000,51.040001,51.689999,51.236343,1448700
2020-11-02,52.160000,52.910000,51.970001,52.849998,52.386166,1062600
2020-11-03,53.450001,54.189999,53.040001,53.299999,52.832214,908800
2020-11-04,53.099998,53.389999,51.950001,52.419998,51.959938,678100
2020-11-05,53.090000,54.430000,53.090000,53.820000,53.347652,674900
2020-11-06,54.139999,54.840000,53.509998,54.560001,54.081158,943100
2020-11-09,56.419998,57.400002,53.070000,53.130001,52.663708,1425100
2020-11-10,52.990002,55.240002,52.990002,54.750000,54.269489,886800
2020-11-11,55.000000,55.150002,54.220001,54.820000,54.338875,755100
2020-11-12,54.500000,54.680000,53.549999,54.090000,53.615284,583100
2020-11-13,54.740002,55.630001,54.549999,55.070000,54.586681,827200
2020-11-16,55.500000,56.459999,54.950001,56.400002,55.905010,935200
2020-11-17,56.189999,56.619999,55.430000,56.380001,55.885185,934500
2020-11-18,56.380001,57.150002,56.130001,56.490002,55.994217,911200
2020-11-19,56.360001,56.970001,55.840000,56.599998,56.103249,615900
2020-11-20,56.459999,56.709999,55.220001,56.060001,55.567993,850800
2020-11-23,56.610001,57.689999,56.270000,57.490002,56.985443,1169700
2020-11-24,57.820000,58.660000,57.549999,57.959999,57.451317,1071300
2020-11-25,57.639999,57.639999,56.220001,56.369999,55.875271,956400
2020-11-27,56.810001,57.369999,56.689999,57.080002,56.579041,305800
2020-11-30,56.740002,56.919998,55.790001,56.310001,55.815800,2645800
2020-12-01,56.820000,57.049999,54.919998,55.060001,54.576771,1888900
2020-12-02,54.840000,55.369999,54.650002,54.869999,54.388435,1314000
2020-12-03,55.049999,55.130001,54.669998,54.959999,54.477646,1461700
2020-12-04,55.279999,55.389999,54.880001,55.060001,54.576771,983300
2020-12-07,55.150002,55.560001,54.799999,55.310001,54.824574,675100
2020-12-08,55.000000,56.099998,54.889999,56.090000,55.597729,1266700
2020-12-09,56.080002,57.740002,56.060001,57.669998,57.163860,1055200
2020-12-10,57.369999,57.720001,55.959999,56.310001,55.815800,827400
2020-12-11,56.130001,56.650002,55.779999,56.360001,55.865360,717000
2020-12-14,56.810001,57.240002,55.380001,55.410000,54.923695,871800
2020-12-15,55.540001,56.490002,55.270000,56.419998,55.924831,667700
2020-12-16,56.310001,56.900002,54.980000,55.080002,54.596596,1198800
2020-12-17,55.369999,55.799999,54.680000,55.259998,54.775009,1760900
2020-12-18,55.270000,55.700001,54.250000,55.639999,55.151676,1762400
2020-12-21,54.619999,56.130001,54.299999,55.820000,55.330097,769600
2020-12-22,55.759998,55.939999,55.279999,55.360001,54.874134,865700
2020-12-23,55.450001,55.509998,54.709999,55.110001,54.626331,797300
2020-12-24,55.490002,55.500000,54.840000,55.480000,54.993080,215000
2020-12-28,55.880001,56.099998,55.509998,55.619999,55.131851,485900
2020-12-29,55.750000,55.889999,54.290001,54.709999,54.229839,561400
2020-12-30,54.820000,55.360001,54.529999,54.709999,54.229839,536200
2020-12-31,54.650002,54.869999,54.029999,54.820000,54.338875,728900
2021-01-04,54.700001,55.599998,53.570000,53.919998,53.446770,1484700
2021-01-05,53.639999,54.580002,53.590000,54.270000,53.793701,755000
2021-01-06,54.849998,56.889999,54.560001,56.139999,55.647289,1386900
2021-01-07,56.720001,56.970001,55.959999,56.830002,56.331238,1073000
2021-01-08,57.099998,57.330002,55.480000,56.160000,55.667114,804000
2021-01-11,55.599998,57.380001,55.430000,56.900002,56.400623,749900
2021-01-12,56.880001,58.970001,56.419998,58.779999,58.264118,1028600
2021-01-13,58.799999,58.830002,58.090000,58.320000,57.808155,909700
2021-01-14,58.110001,58.529999,56.529999,57.419998,56.916054,1096800
2021-01-15,57.209999,57.209999,55.759998,56.830002,56.331238,1095200
2021-01-19,57.299999,57.910000,57.049999,57.200001,56.697987,1275200
2021-01-20,57.380001,57.930000,56.860001,57.840000,57.332367,922600
2021-01-21,57.560001,58.430000,57.560001,58.040001,57.530617,788300
2021-01-22,57.810001,58.090000,57.049999,57.759998,57.253071,1155500
2021-01-25,57.610001,57.689999,56.369999,56.919998,56.420441,1919200
2021-01-26,57.040001,57.500000,54.419998,54.490002,54.011772,1877400
2021-01-27,53.709999,54.139999,52.080002,53.189999,52.723179,3431100
2021-01-28,55.480000,60.450001,54.750000,56.910000,56.687626,3501900
2021-01-29,56.320000,56.810001,53.880001,54.299999,54.087826,2704900
2021-02-01,54.980000,56.180000,54.900002,56.029999,55.811066,1698600
2021-02-02,56.840000,57.810001,56.549999,57.389999,57.165752,1455100
2021-02-03,57.240002,57.900002,57.000000,57.220001,56.996418,813900
2021-02-04,57.500000,58.779999,57.320000,58.639999,58.410866,975400
2021-02-05,58.759998,60.040001,58.570000,60.000000,59.765553,931000
2021-02-08,60.299999,61.419998,60.220001,61.380001,61.140163,865600
2021-02-09,61.259998,61.959999,60.959999,61.320000,61.080395,789200
2021-02-10,61.389999,61.639999,60.320000,61.220001,60.980789,895800
2021-02-11,61.630001,61.700001,60.380001,61.090000,60.851295,874300
2021-02-12,61.000000,61.279999,60.020000,60.369999,60.134106,1063200
2021-02-16,60.340000,60.410000,59.099998,59.119999,58.888992,850100
2021-02-17,58.830002,59.660000,58.599998,59.259998,59.028442,715100
2021-02-18,58.869999,59.389999,57.810001,58.150002,57.922783,780300
2021-02-19,58.680000,60.049999,58.540001,59.639999,59.406960,1024200
2021-02-22,59.560001,61.889999,59.189999,61.849998,61.608322,1216200
2021-02-23,61.790001,62.099998,60.820000,61.759998,61.518673,1103500
2021-02-24,61.939999,62.290001,60.910000,61.299999,61.060474,1393200
2021-02-25,61.430000,61.770000,59.919998,60.230000,59.994656,1179200
2021-02-26,60.570000,60.889999,59.270000,59.369999,59.138016,1419700
2021-03-01,60.290001,61.290001,60.220001,60.669998,60.432934,1083400
2021-03-02,60.840000,60.980000,59.799999,60.919998,60.681957,1175400
2021-03-03,61.110001,63.049999,60.799999,61.980000,61.737816,1094100
2021-03-04,61.689999,62.490002,60.360001,61.040001,60.801491,1317100
2021-03-05,61.730000,62.570000,61.090000,62.480000,62.235863,1766500
2021-03-08,62.930000,64.209999,62.200001,63.720001,63.471020,2462000
2021-03-09,63.380001,64.370003,63.040001,63.389999,63.142307,1385000
2021-03-10,63.509998,65.349998,63.259998,64.989998,64.736053,997300
2021-03-11,65.040001,65.500000,64.849998,64.980003,64.726097,1036600
2021-03-12,65.239998,65.830002,64.339996,64.379997,64.128433,913000
2021-03-15,64.230003,65.290001,63.529999,65.279999,65.024918,881100
2021-03-16,65.029999,65.739998,64.769997,65.629997,65.373550,833300
2021-03-17,65.779999,67.120003,65.470001,66.720001,66.459297,1305100
2021-03-18,66.529999,68.160004,66.389999,67.459999,67.196404,1622300
2021-03-19,67.519997,67.970001,67.010002,67.480003,67.216331,1940000
2021-03-22,67.040001,67.779999,66.650002,67.480003,67.216331,1491700
2021-03-23,67.029999,68.470001,65.370003,65.620003,65.363594,1319600
2021-03-24,65.910004,66.889999,65.239998,65.260002,65.005005,982700
2021-03-25,64.980003,67.040001,64.279999,66.730003,66.469261,998000
2021-03-26,67.379997,69.589996,67.379997,69.489998,69.218468,1249000
2021-03-29,69.349998,70.129997,68.830002,69.220001,68.949532,732700
2021-03-30,69.089996,69.970001,68.989998,69.190002,68.919647,912700
2021-03-31,68.910004,69.309998,67.559998,67.610001,67.345818,2079800
2021-04-01,67.470001,68.059998,66.760002,67.870003,67.604805,1180400
2021-04-05,66.470001,68.160004,66.419998,67.980003,67.714378,940600
2021-04-06,68.169998,69.029999,67.830002,68.900002,68.630775,956700
2021-04-07,68.910004,69.000000,67.379997,67.400002,67.136642,730000
2021-04-08,67.260002,67.489998,66.529999,66.830002,66.568871,1201200
2021-04-09,67.050003,67.519997,66.480003,67.269997,67.007141,1626900
2021-04-12,67.459999,68.449997,67.360001,68.410004,68.142693,825700
2021-04-13,68.169998,68.169998,67.160004,67.650002,67.385666,701500
2021-04-14,67.470001,67.940002,67.070000,67.300003,67.037033,858600
2021-04-15,67.620003,67.760002,66.970001,67.559998,67.296013,795200
2021-04-16,67.980003,68.349998,67.519997,68.230003,67.963402,644100
2021-04-19,68.389999,68.519997,67.129997,67.870003,67.604805,659200
2021-04-20,67.790001,68.089996,66.440002,67.110001,66.847771,734700
2021-04-21,67.269997,67.970001,66.849998,67.930000,67.664566,711900
2021-04-22,68.410004,68.940002,67.580002,67.750000,67.485268,942900
2021-04-23,67.900002,68.870003,67.559998,68.360001,68.092888,743100
2021-04-26,68.680000,69.570000,67.820000,67.900002,67.634689,1440000
2021-04-27,67.669998,68.190002,67.169998,68.120003,67.853828,1335400
2021-04-28,68.180000,68.180000,66.519997,66.540001,66.279999,1054300
2021-04-29,66.300003,68.989998,66.080002,68.410004,68.410004,1692200
2021-04-30,68.349998,69.010002,67.370003,67.750000,67.750000,2278900
2021-05-03,68.650002,70.639999,68.129997,70.290001,70.290001,1760800
2021-05-04,69.800003,71.570000,69.519997,71.529999,71.529999,1041500
2021-05-05,71.769997,72.000000,70.180000,71.220001,71.220001,1183400
2021-05-06,71.550003,71.550003,70.690002,71.339996,71.339996,725500
2021-05-07,70.900002,71.739998,70.209999,71.129997,71.129997,848800
2021-05-10,71.339996,73.050003,71.250000,72.250000,72.250000,894400
2021-05-11,71.540001,71.589996,70.610001,70.870003,70.870003,891900
2021-05-12,70.750000,70.910004,68.389999,68.489998,68.489998,1482100
2021-05-13,68.650002,71.610001,68.470001,71.059998,71.059998,801700
2021-05-14,71.169998,72.070000,70.809998,71.769997,71.769997,728500
2021-05-17,71.800003,72.239998,70.290001,70.870003,70.870003,979900
2021-05-18,71.040001,71.180000,68.809998,68.870003,68.870003,872000
2021-05-19,68.330002,68.750000,67.370003,68.620003,68.620003,819500
2021-05-20,68.839996,69.180000,68.389999,68.930000,68.930000,609700
2021-05-21,69.120003,70.070000,69.050003,69.269997,69.269997,3089900
2021-05-24,69.889999,69.889999,68.989998,69.180000,69.180000,711000
2021-05-25,69.320000,70.160004,68.989998,69.160004,69.160004,749800
2021-05-26,69.190002,70.089996,69.190002,69.959999,69.959999,683000
2021-05-27,70.550003,71.209999,70.489998,71.099998,71.099998,1514200
2021-05-28,71.480003,71.610001,70.730003,71.070000,71.070000,901800
2021-06-01,72.080002,72.110001,70.860001,71.540001,71.540001,694000
2021-06-02,71.480003,71.860001,70.820000,71.250000,71.250000,1120500
2021-06-03,70.889999,71.419998,68.570000,68.830002,68.830002,1694400
2021-06-04,68.970001,69.349998,68.589996,69.050003,69.050003,1858500
2021-06-07,69.279999,69.389999,67.820000,68.199997,68.199997,1199200
2021-06-08,68.440002,68.699997,67.750000,68.389999,68.389999,1074000
2021-06-09,68.169998,68.589996,67.699997,68.440002,68.440002,1205700
2021-06-10,68.690002,69.070000,67.769997,67.790001,67.790001,810100
2021-06-11,68.070000,68.989998,68.000000,68.940002,68.940002,1143000
2021-06-14,68.870003,69.180000,68.300003,68.839996,68.839996,1026400
2021-06-15,69.040001,69.720001,68.529999,69.260002,69.260002,948900
2021-06-16,69.139999,69.260002,68.269997,68.379997,68.379997,866100
2021-06-17,68.349998,68.650002,66.089996,66.809998,66.809998,1035700
2021-06-18,65.930000,66.680000,65.610001,66.050003,66.050003,1676900
2021-06-21,66.680000,67.889999,66.660004,67.639999,67.639999,654300
2021-06-22,67.800003,68.260002,67.190002,67.919998,67.919998,813300
2021-06-23,68.129997,68.720001,67.750000,68.139999,68.139999,879000
2021-06-24,68.489998,68.580002,67.540001,67.769997,67.769997,761000
2021-06-25,68.070000,69.320000,68.070000,69.269997,69.269997,1068100
2021-06-28,69.260002,70.660004,69.010002,70.370003,70.370003,1067700
2021-06-29,70.830002,71.730003,70.599998,71.589996,71.589996,910100
2021-06-30,71.610001,72.320000,71.190002,72.059998,72.059998,1041000
2021-07-01,72.120003,72.419998,71.800003,72.099998,72.099998,697100
2021-07-02,71.889999,71.930000,70.820000,70.980003,70.980003,811100
2021-07-06,71.139999,71.190002,69.309998,70.410004,70.410004,992700
2021-07-07,69.820000,72.180000,69.820000,72.029999,72.029999,643500
2021-07-08,70.680000,71.300003,70.110001,70.349998,70.349998,786800
2021-07-09,71.620003,71.620003,70.589996,70.750000,70.750000,1198600
2021-07-12,70.809998,71.440002,70.269997,71.190002,71.190002,817300
2021-07-13,71.190002,71.309998,70.809998,71.029999,71.029999,607700
2021-07-14,71.070000,71.580002,70.440002,71.010002,71.010002,1107400
2021-07-15,70.589996,71.360001,70.050003,70.769997,70.769997,757700
2021-07-16,71.129997,71.239998,69.870003,69.910004,69.910004,845300
2021-07-19,68.800003,69.370003,68.150002,68.940002,68.940002,704700
2021-07-20,69.360001,70.500000,69.250000,70.199997,70.199997,1408700
2021-07-21,70.709999,70.980003,70.199997,70.730003,70.730003,565700
2021-07-22,70.809998,70.809998,68.449997,68.629997,68.629997,899400
2021-07-23,69.050003,69.680000,68.610001,69.629997,69.629997,770900
